iteration,game_number,move_number,player,from_row,from_col,to_row,to_col,action_id
36,3,46,-1,2,1,3,1,1113
36,3,47,1,0,1,0,0,64
36,3,48,-1,2,2,1,2,1162
36,3,49,1,0,0,0,1,1
36,3,50,-1,6,6,3,6,3486
36,3,51,1,0,1,0,0,64
36,3,52,-1,3,6,5,6,1966
36,3,53,1,0,0,0,1,1
36,3,54,-1,1,2,3,2,666
36,3,55,1,0,1,0,0,64
36,3,56,-1,7,3,7,5,3837
36,3,57,1,0,0,0,1,1
36,3,58,-1,3,2,0,2,1666
36,3,59,1,0,1,0,0,64
36,3,60,-1,7,1,7,0,3704
36,3,61,1,0,0,0,1,1
36,3,62,-1,3,1,3,0,1624
36,3,63,1,0,1,0,0,64
36,3,64,-1,3,0,3,2,1562
36,3,65,1,1,1,4,1,609
36,3,66,-1,3,2,0,2,1666
36,3,67,1,0,0,0,1,1
36,3,68,-1,7,0,7,4,3644
36,3,69,1,0,1,1,1,73
36,3,70,-1,5,6,5,5,2989
36,3,71,1,0,5,1,5,333
36,3,72,-1,5,5,5,3,2923
36,3,73,1,0,7,1,7,463
36,3,74,-1,5,3,2,3,2771
36,3,75,1,1,0,0,0,512
36,3,76,-1,2,3,2,4,1236
36,3,77,1,0,0,1,0,8
36,3,78,-1,4,5,3,5,2397
36,3,79,1,1,0,0,0,512
36,3,80,-1,7,4,7,1,3897
36,3,81,1,0,0,1,0,8
36,3,82,-1,7,1,6,1,3697
36,3,83,1,1,0,0,0,512
36,3,84,-1,5,7,5,4,3052
36,3,85,1,0,0,1,0,8
36,3,86,-1,7,5,5,5,3949
36,3,87,1,1,0,0,0,512
36,3,88,-1,2,4,4,4,1316
36,3,89,1,0,0,1,0,8
36,3,90,-1,5,4,5,3,2859
36,3,91,1,1,0,0,0,512
36,3,92,-1,3,5,3,6,1886
36,3,93,1,0,0,1,0,8
36,3,94,-1,6,1,5,1,3177
36,3,95,1,1,0,0,0,512
36,3,96,-1,5,5,6,5,2933
36,3,97,1,0,0,1,0,8
36,3,98,-1,3,6,0,6,1926
36,3,99,1,1,0,0,0,512
36,3,100,-1,0,6,0,1,385
36,3,101,1,0,0,1,0,8
36,3,102,-1,5,3,2,3,2771
36,3,103,1,1,5,2,5,853
36,3,104,-1,0,1,0,4,68
36,3,105,1,1,0,0,0,512
36,3,106,-1,4,4,4,7,2343
36,3,107,1,0,0,1,0,8
36,3,108,-1,0,4,1,4,268
36,3,109,1,1,0,0,0,512
36,3,110,-1,1,4,5,4,812
36,3,111,1,0,0,1,0,8
36,3,112,-1,4,7,4,6,2534
36,3,113,1,1,0,0,0,512
36,3,114,-1,2,3,2,2,1234
36,3,115,1,0,0,6,0,48
36,3,116,-1,4,6,2,6,2454
36,3,117,1,3,7,4,7,2023
36,3,118,-1,2,2,1,2,1162
36,3,119,1,1,7,2,7,983
36,3,120,-1,1,2,0,2,642
36,3,121,1,2,7,3,7,1503
36,3,122,-1,0,2,1,2,138
36,3,123,1,6,0,7,0,3128
36,3,124,-1,1,2,0,2,642
36,3,125,1,7,0,7,2,3642
36,3,126,-1,0,2,1,2,138
36,3,127,1,3,7,0,7,1991
36,3,128,-1,1,2,0,2,642
36,3,129,1,4,7,4,6,2534
36,3,130,-1,0,2,1,2,138
36,3,131,1,4,6,3,6,2462
36,3,132,-1,1,2,0,2,642
36,3,133,1,3,6,3,0,1944
36,3,134,-1,0,2,1,2,138
36,3,135,1,0,7,6,7,503
36,3,136,-1,1,2,0,2,642
36,3,137,1,3,0,3,3,1563
36,3,138,-1,0,2,1,2,138
36,3,139,1,7,2,5,2,3754
36,3,140,-1,1,2,0,2,642
36,3,141,1,6,7,6,6,3574
36,3,142,-1,0,2,1,2,138
36,3,143,1,5,2,3,2,2714
36,3,144,-1,2,6,3,6,1438
36,3,145,1,6,6,7,6,3518
36,3,146,-1,1,2,0,2,642
36,3,147,1,7,6,7,0,4024
36,3,148,-1,0,2,0,1,129
36,3,149,1,3,3,3,4,1756
36,3,150,-1,0,1,1,1,73
36,3,151,1,7,0,2,0,3600
36,3,152,-1,1,1,0,1,577
36,3,153,1,2,0,7,0,1080
36,3,154,-1,0,1,1,1,73
36,3,155,1,3,4,1,4,1804
36,3,156,-1,1,1,0,1,577
36,3,157,1,3,2,3,3,1691
36,3,158,-1,0,1,1,1,73
36,3,159,1,1,4,1,6,782
36,3,160,-1,1,1,0,1,577
36,3,161,1,7,0,7,1,3641
36,3,162,-1,0,1,1,1,73
36,3,163,1,1,6,1,7,911
36,3,164,-1,1,1,0,1,577
36,3,165,1,1,7,7,7,1023
36,3,166,-1,0,1,1,1,73
36,4,1,1,0,6,2,6,406
36,4,2,-1,7,4,4,4,3876
36,4,3,1,0,3,3,3,219
36,4,4,-1,7,3,6,3,3827
36,4,5,1,0,0,1,0,8
36,4,6,-1,7,7,6,7,4087
36,4,7,1,0,4,1,4,268
36,4,8,-1,6,3,6,2,3314
36,4,9,1,2,6,3,6,1438
36,4,10,-1,4,4,3,4,2332
36,4,11,1,3,6,3,7,1951
36,4,12,-1,6,2,6,5,3253
36,4,13,1,0,1,1,1,73
36,4,14,-1,7,6,2,6,3990
36,4,15,1,3,3,3,4,1756
36,4,16,-1,7,0,2,0,3600
36,4,17,1,0,2,0,1,129
36,4,18,-1,6,5,4,5,3429
36,4,19,1,0,1,0,0,64
36,4,20,-1,7,2,5,2,3754
36,4,21,1,0,0,0,1,1
36,4,22,-1,7,5,7,2,3962
36,4,23,1,0,1,0,0,64
36,4,24,-1,2,0,2,1,1041
36,4,25,1,0,0,0,1,1
36,4,26,-1,2,6,1,6,1422
36,4,27,1,0,1,0,0,64
36,4,28,-1,1,6,3,6,926
36,4,29,1,0,0,0,1,1
36,4,30,-1,6,7,6,5,3573
36,4,31,1,0,1,0,0,64
36,4,32,-1,4,5,4,0,2400
36,4,33,1,0,0,0,1,1
36,4,34,-1,6,5,6,6,3446
36,4,35,1,0,1,0,0,64
36,4,36,-1,4,0,4,5,2085
36,4,37,1,0,0,0,1,1
36,4,38,-1,5,2,5,6,2734
36,4,39,1,0,1,0,0,64
36,4,40,-1,2,1,2,4,1108
36,4,41,1,0,0,0,1,1
36,4,42,-1,4,5,5,5,2413
36,4,43,1,0,1,0,0,64
36,4,44,-1,6,6,6,5,3509
36,4,45,1,0,0,0,1,1
36,4,46,-1,5,6,5,7,2991
36,4,47,1,0,1,0,0,64
36,4,48,-1,5,5,5,1,2921
36,4,49,1,0,0,0,1,1
36,4,50,-1,5,7,7,7,3071
36,4,51,1,0,1,0,0,64
36,4,52,-1,7,2,6,2,3762
36,4,53,1,0,0,0,1,1
36,4,54,-1,6,2,6,4,3252
36,4,55,1,0,1,0,0,64
36,4,56,-1,6,5,6,7,3447
36,4,57,1,0,0,0,1,1
36,4,58,-1,7,1,7,5,3709
36,4,59,1,0,1,0,0,64
36,4,60,-1,5,1,5,0,2664
36,4,61,1,0,0,0,1,1
36,4,62,-1,6,4,6,6,3382
36,4,63,1,0,1,0,0,64
36,4,64,-1,3,6,5,6,1966
36,4,65,1,0,0,0,1,1
36,4,66,-1,6,6,6,4,3508
36,4,67,1,0,1,0,0,64
36,4,68,-1,5,6,5,7,2991
36,4,69,1,0,0,0,1,1
36,4,70,-1,7,5,3,5,3933
36,4,71,1,0,1,0,0,64
36,4,72,-1,6,4,7,4,3388
36,4,73,1,0,0,0,1,1
36,4,74,-1,3,5,1,5,1869
36,4,75,1,0,1,0,0,64
36,4,76,-1,6,7,6,4,3572
36,4,77,1,0,0,0,1,1
36,4,78,-1,1,5,3,5,861
36,4,79,1,0,1,0,0,64
36,4,80,-1,7,4,7,2,3898
36,4,81,1,0,0,0,1,1
36,4,82,-1,6,4,3,4,3356
36,4,83,1,0,1,0,0,64
36,4,84,-1,5,0,4,0,2592
36,4,85,1,0,0,0,1,1
36,4,86,-1,4,0,3,0,2072
36,4,87,1,0,1,0,0,64
36,4,88,-1,3,5,1,5,1869
36,4,89,1,0,0,0,1,1
36,4,90,-1,3,0,4,0,1568
36,4,91,1,0,1,0,0,64
36,4,92,-1,7,2,5,2,3754
36,4,93,1,0,0,0,1,1
36,4,94,-1,1,5,6,5,885
36,4,95,1,0,1,0,0,64
36,4,96,-1,5,2,7,2,2746
36,4,97,1,0,0,0,1,1
36,4,98,-1,7,2,7,1,3769
36,4,99,1,0,1,0,0,64
36,4,100,-1,7,7,7,6,4094
36,4,101,1,0,0,0,1,1
36,4,102,-1,7,1,7,0,3704
36,4,103,1,0,1,0,0,64
36,4,104,-1,4,0,5,0,2088
36,5,1,1,0,6,2,6,406
36,5,2,-1,7,3,3,3,3803
36,5,3,1,0,0,1,0,8
36,5,4,-1,7,0,2,0,3600
36,5,5,1,2,6,3,6,1438
36,5,6,-1,3,3,3,2,1754
36,5,7,1,0,5,4,5,357
36,5,8,-1,7,6,6,6,4022
36,5,9,1,0,1,1,1,73
36,5,10,-1,2,0,3,0,1048
36,5,11,1,0,2,1,2,138
36,5,12,-1,3,0,2,0,1552
36,5,13,1,3,6,3,7,1951
36,5,14,-1,7,5,6,5,3957
36,5,15,1,0,3,1,3,203
36,5,16,-1,2,0,3,0,1048
36,5,17,1,0,4,1,4,268
36,5,18,-1,3,0,2,0,1552
36,5,19,1,3,7,3,5,2013
36,5,20,-1,2,0,3,0,1048
36,5,21,1,1,1,3,1,601
36,5,22,-1,7,1,6,1,3697
36,5,23,1,3,5,3,4,1884
36,5,24,-1,3,0,2,0,1552
36,5,25,1,0,7,1,7,463
36,5,26,-1,6,5,6,3,3443
36,5,27,1,3,4,3,6,1822
36,5,28,-1,6,6,6,4,3508
36,5,29,1,3,6,3,7,1951
36,5,30,-1,6,3,6,2,3314
36,5,31,1,1,0,0,0,512
36,5,32,-1,6,1,4,1,3169
36,5,33,1,0,0,1,0,8
36,5,34,-1,2,0,4,0,1056
36,5,35,1,1,0,0,0,512
36,5,36,-1,7,4,7,5,3901
36,5,37,1,0,0,1,0,8
36,5,38,-1,4,0,5,0,2088
36,5,39,1,3,1,2,1,1617
36,5,40,-1,6,4,2,4,3348
36,5,41,1,1,0,0,0,512
36,5,42,-1,2,4,3,4,1308
36,5,43,1,0,0,1,0,8
36,5,44,-1,6,2,6,0,3248
36,5,45,1,1,0,0,0,512
36,5,46,-1,7,2,5,2,3754
36,5,47,1,0,0,1,0,8
36,5,48,-1,5,2,4,2,2722
36,5,49,1,1,0,0,0,512
36,5,50,-1,5,0,5,4,2604
36,5,51,1,0,0,1,0,8
36,5,52,-1,3,4,3,6,1822
36,5,53,1,1,0,0,0,512
36,5,54,-1,7,5,7,2,3962
36,5,55,1,1,3,0,3,707
36,5,56,-1,7,7,7,6,4094
36,5,57,1,1,4,3,4,796
36,5,58,-1,7,2,7,0,3768
36,5,59,1,0,0,1,0,8
36,5,60,-1,4,1,3,1,2137
36,5,61,1,0,3,1,3,203
36,5,62,-1,3,1,7,1,1657
36,5,63,1,1,0,0,0,512
36,5,64,-1,6,0,6,7,3127
36,5,65,1,0,0,1,0,8
36,5,66,-1,7,6,2,6,3990
36,5,67,1,1,0,0,0,512
36,5,68,-1,5,4,5,5,2861
36,5,69,1,0,0,1,0,8
36,5,70,-1,7,1,7,4,3708
36,5,71,1,1,0,0,0,512
36,5,72,-1,7,0,2,0,3600
36,5,73,1,0,0,1,0,8
36,5,74,-1,6,7,6,5,3573
36,5,75,1,4,5,1,5,2381
36,5,76,-1,2,6,2,7,1431
36,5,77,1,1,0,0,0,512
36,5,78,-1,6,5,6,7,3447
36,5,79,1,3,4,3,0,1816
36,5,80,-1,7,4,7,2,3898
36,5,81,1,0,0,1,0,8
36,5,82,-1,6,7,6,4,3572
36,5,83,1,1,0,0,0,512
36,5,84,-1,2,7,2,4,1492
36,5,85,1,0,0,1,0,8
36,5,86,-1,5,5,5,6,2926
36,5,87,1,1,0,0,0,512
36,5,88,-1,7,2,5,2,3754
36,5,89,1,0,0,1,0,8
36,5,90,-1,2,4,0,4,1284
36,5,91,1,1,0,0,0,512
36,5,92,-1,6,4,3,4,3356
36,5,93,1,0,0,1,0,8
36,5,94,-1,3,4,3,7,1823
36,5,95,1,1,0,0,0,512
36,5,96,-1,3,7,3,2,2010
36,5,97,1,0,0,1,0,8
36,5,98,-1,0,4,4,4,292
36,5,99,1,1,0,0,0,512
36,5,100,-1,5,6,5,7,2991
36,5,101,1,0,0,1,0,8
36,5,102,-1,5,7,5,5,3053
36,5,103,1,1,0,0,0,512
36,5,104,-1,3,2,3,4,1692
36,5,105,1,0,0,1,0,8
36,5,106,-1,4,2,4,3,2211
36,5,107,1,1,7,5,7,1007
36,5,108,-1,5,5,3,5,2909
36,5,109,1,5,7,5,5,3053
36,5,110,-1,4,4,6,4,2356
36,5,111,1,1,0,0,0,512
36,5,112,-1,4,3,4,6,2278
36,5,113,1,0,0,1,0,8
36,5,114,-1,3,4,3,2,1818
36,5,115,1,1,0,0,0,512
36,5,116,-1,4,6,4,5,2469
36,5,117,1,1,2,0,2,642
36,5,118,-1,3,2,3,6,1694
36,5,119,1,0,2,1,2,138
36,5,120,-1,6,4,5,4,3372
36,5,121,1,0,0,1,0,8
36,5,122,-1,5,4,7,4,2876
36,5,123,1,1,5,1,4,844
36,5,124,-1,3,6,4,6,1958
36,5,125,1,1,4,2,4,788
36,5,126,-1,7,4,7,1,3897
36,5,127,1,1,0,0,0,512
36,5,128,-1,5,2,4,2,2722
36,5,129,1,3,0,3,7,1567
36,5,130,-1,4,2,3,2,2202
36,5,131,1,0,0,1,0,8
36,5,132,-1,4,6,2,6,2454
36,5,133,1,1,0,0,0,512
36,5,134,-1,7,1,3,1,3673
36,5,135,1,0,0,1,0,8
36,5,136,-1,2,6,4,6,1446
36,5,137,1,1,0,0,0,512
36,5,138,-1,4,6,1,6,2446
36,5,139,1,0,0,1,0,8
36,5,140,-1,3,2,3,5,1693
36,5,141,1,1,0,0,0,512
36,5,142,-1,1,6,0,6,902
36,5,143,1,0,0,1,0,8
36,5,144,-1,0,6,1,6,398
36,5,145,1,1,0,0,0,512
36,5,146,-1,1,6,2,6,918
36,5,147,1,0,0,1,0,8
36,5,148,-1,3,1,3,4,1628
36,5,149,1,1,0,0,0,512
36,5,150,-1,4,5,4,7,2407
36,5,151,1,0,0,1,0,8
36,5,152,-1,2,6,6,6,1462
36,5,153,1,1,0,0,0,512
36,5,154,-1,6,6,5,6,3502
36,5,155,1,1,3,3,3,731
36,5,156,-1,4,7,4,2,2530
36,5,157,1,0,0,0,1,1
36,5,158,-1,4,2,7,2,2234
36,5,159,1,1,2,0,2,642
36,5,160,-1,7,2,2,2,3730
36,5,161,1,0,2,1,2,138
36,5,162,-1,2,2,3,2,1178
36,5,163,1,0,1,1,1,73
36,5,164,-1,3,2,6,2,1714
36,5,165,1,1,1,0,1,577
36,5,166,-1,5,6,7,6,3006
36,5,167,1,1,2,0,2,642
36,5,168,-1,6,2,2,2,3218
36,5,169,1,0,1,1,1,73
36,5,170,-1,7,6,7,0,4024
36,5,171,1,0,2,1,2,138
36,5,172,-1,7,0,5,0,3624
36,5,173,1,1,1,0,1,577
36,5,174,-1,2,2,2,1,1169
36,5,175,1,5,5,2,5,2901
36,5,176,-1,5,0,0,0,2560
36,5,177,1,0,1,1,1,73
36,5,178,-1,2,1,2,2,1106
36,5,179,1,1,1,0,1,577
36,5,180,-1,2,2,2,3,1171
36,5,181,1,0,1,1,1,73
36,5,182,-1,0,0,7,0,56
36,5,183,1,1,1,0,1,577
36,5,184,-1,2,3,0,3,1219
36,5,185,1,1,2,0,2,642
36,5,186,-1,0,3,0,6,198
36,5,187,1,0,1,1,1,73
36,5,188,-1,0,6,0,4,388
36,5,189,1,1,1,0,1,577
36,5,190,-1,7,0,3,0,3608
36,5,191,1,0,1,1,1,73
36,5,192,-1,0,4,0,5,261
36,5,193,1,1,1,0,1,577
36,5,194,-1,3,0,3,2,1562
36,5,195,1,0,1,1,1,73
36,5,196,-1,0,5,0,6,326
36,5,197,1,0,2,1,2,138
36,5,198,-1,0,6,5,6,430
36,5,199,1,1,2,0,2,642
36,5,200,-1,3,2,6,2,1714
36,5,201,1,0,2,1,2,138
36,5,202,-1,5,6,4,6,2982
36,5,203,1,1,1,0,1,577
36,5,204,-1,6,2,5,2,3242
36,5,205,1,0,1,1,1,73
36,6,1,1,0,6,2,6,406
36,6,2,-1,7,4,2,4,3860
36,6,3,1,0,3,3,3,219
36,6,4,-1,2,4,7,4,1340
36,6,5,1,0,0,1,0,8
36,6,6,-1,7,2,5,2,3754
36,6,7,1,0,1,1,1,73
36,6,8,-1,7,4,6,4,3892
36,6,9,1,2,6,3,6,1438
36,6,10,-1,7,3,5,3,3819
36,6,11,1,0,2,0,1,129
36,6,12,-1,5,2,7,2,2746
36,6,13,1,3,6,2,6,1942
36,6,14,-1,7,7,6,7,4087
36,6,15,1,0,1,0,0,64
36,6,16,-1,6,4,3,4,3356
36,6,17,1,0,0,0,1,1
36,6,18,-1,3,4,2,4,1812
36,6,19,1,0,1,0,0,64
36,6,20,-1,5,3,6,3,2803
36,6,21,1,3,3,3,4,1756
36,6,22,-1,6,3,6,2,3314
36,6,23,1,0,0,0,1,1
36,6,24,-1,6,2,6,0,3248
36,6,25,1,0,1,0,0,64
36,6,26,-1,7,6,6,6,4022
36,6,27,1,0,0,0,1,1
36,6,28,-1,6,0,4,0,3104
36,6,29,1,0,1,0,0,64
36,6,30,-1,7,5,3,5,3933
36,6,31,1,0,0,0,1,1
36,6,32,-1,6,6,7,6,3518
36,6,33,1,2,6,3,6,1438
36,6,34,-1,4,0,3,0,2072
36,6,35,1,0,1,0,0,64
36,6,36,-1,7,2,1,2,3722
36,6,37,1,0,0,0,1,1
36,6,38,-1,7,1,7,3,3707
36,6,39,1,0,1,0,0,64
36,6,40,-1,1,2,2,2,658
36,6,41,1,0,0,0,1,1
36,6,42,-1,7,3,7,2,3834
36,6,43,1,0,1,0,0,64
36,6,44,-1,6,7,6,4,3572
36,6,45,1,0,0,0,1,1
36,6,46,-1,3,0,2,0,1552
36,6,47,1,0,1,0,0,64
36,6,48,-1,7,6,6,6,4022
36,6,49,1,0,0,0,1,1
36,6,50,-1,2,2,4,2,1186
36,6,51,1,0,1,0,0,64
36,6,52,-1,7,2,7,1,3769
36,6,53,1,0,0,0,1,1
36,6,54,-1,2,0,6,0,1072
36,6,55,1,0,1,0,0,64
36,6,56,-1,4,2,4,6,2214
36,6,57,1,0,0,0,1,1
36,6,58,-1,7,1,7,2,3706
36,6,59,1,0,1,0,0,64
36,6,60,-1,6,0,6,1,3121
36,6,61,1,0,0,0,1,1
36,6,62,-1,6,1,6,3,3187
36,6,63,1,0,1,0,0,64
36,6,64,-1,4,6,4,3,2467
36,6,65,1,0,0,0,1,1
36,6,66,-1,4,3,4,6,2278
36,6,67,1,0,1,0,0,64
36,6,68,-1,6,4,5,4,3372
36,6,69,1,0,0,0,1,1
36,6,70,-1,7,2,5,2,3754
36,6,71,1,0,1,0,0,64
36,6,72,-1,7,0,7,4,3644
36,6,73,1,0,0,0,1,1
36,6,74,-1,5,2,5,3,2731
36,6,75,1,0,1,0,0,64
36,6,76,-1,6,6,5,6,3502
36,6,77,1,0,0,0,1,1
36,6,78,-1,4,6,4,5,2469
36,6,79,1,0,1,0,0,64
36,6,80,-1,5,3,2,3,2771
36,6,81,1,0,0,0,1,1
36,6,82,-1,2,3,1,3,1227
36,6,83,1,0,1,0,0,64
36,7,1,1,0,6,2,6,406
36,7,2,-1,7,6,6,6,4022
36,7,3,1,0,3,3,3,219
36,7,4,-1,7,7,6,7,4087
36,7,5,1,0,0,1,0,8
36,7,6,-1,7,4,5,4,3884
36,7,7,1,2,6,3,6,1438
