iteration,game_number,move_number,player,from_row,from_col,to_row,to_col,action_id
11,1,215,1,1,0,0,0,512
11,1,216,-1,3,0,3,1,1561
11,1,217,1,0,0,1,0,8
11,1,218,-1,3,1,4,1,1633
11,1,219,1,1,0,0,0,512
11,1,220,-1,4,1,4,4,2148
11,1,221,1,0,0,1,0,8
11,1,222,-1,4,4,5,4,2348
11,1,223,1,1,0,0,0,512
11,1,224,-1,5,4,3,4,2844
11,1,225,1,0,0,1,0,8
11,1,226,-1,3,4,6,4,1844
11,1,227,1,1,0,0,0,512
11,1,228,-1,6,4,6,2,3378
11,1,229,1,0,0,1,0,8
11,1,230,-1,6,2,6,5,3253
11,1,231,1,1,0,0,0,512
11,1,232,-1,6,5,4,5,3429
11,1,233,1,0,0,1,0,8
11,1,234,-1,4,5,6,5,2421
11,1,235,1,1,0,0,0,512
11,2,1,1,0,6,2,6,406
11,2,2,-1,7,6,5,6,4014
11,2,3,1,0,3,3,3,219
11,2,4,-1,7,4,6,4,3892
11,2,5,1,0,0,1,0,8
11,2,6,-1,7,2,2,2,3730
11,2,7,1,2,6,3,6,1438
11,2,8,-1,7,3,7,2,3834
11,2,9,1,0,1,1,1,73
11,2,10,-1,5,6,4,6,2982
11,2,11,1,3,3,3,4,1756
11,2,12,-1,4,6,7,6,2494
11,2,13,1,0,2,0,1,129
11,2,14,-1,6,4,5,4,3372
11,2,15,1,3,6,2,6,1942
11,2,16,-1,5,4,5,5,2861
11,2,17,1,0,1,0,0,64
11,2,18,-1,7,7,5,7,4079
11,2,19,1,0,0,0,1,1
11,2,20,-1,7,6,7,7,4031
11,2,21,1,0,4,1,4,268
11,2,22,-1,2,2,3,2,1178
11,2,23,1,0,1,0,0,64
11,2,24,-1,5,5,4,5,2917
11,2,25,1,0,0,0,1,1
11,2,26,-1,3,2,2,2,1682
11,2,27,1,0,1,0,0,64
11,2,28,-1,5,7,2,7,3031
11,2,29,1,0,0,0,1,1
11,2,30,-1,2,7,2,3,1491
11,2,31,1,0,1,0,0,64
11,2,32,-1,2,3,6,3,1267
11,2,33,1,0,7,1,7,463
11,2,34,-1,6,3,6,2,3314
11,2,35,1,0,0,0,1,1
11,2,36,-1,6,2,6,0,3248
11,2,37,1,0,1,0,0,64
11,2,38,-1,4,5,4,0,2400
11,2,39,1,0,0,0,1,1
11,2,40,-1,2,2,3,2,1178
11,2,41,1,3,4,3,6,1822
11,2,42,-1,3,2,2,2,1682
11,2,43,1,1,4,1,5,781
11,2,44,-1,2,2,3,2,1178
11,2,45,1,0,1,0,3,67
11,2,46,-1,3,2,2,2,1682
11,2,47,1,0,3,0,2,194
11,2,48,-1,2,2,3,2,1178
11,2,49,1,1,7,4,7,999
11,2,50,-1,3,2,2,2,1682
11,2,51,1,4,7,1,7,2511
11,2,52,-1,7,5,4,5,3941
11,2,53,1,1,5,1,6,846
11,2,54,-1,4,5,4,7,2407
11,2,55,1,3,6,3,0,1944
11,2,56,-1,2,2,1,2,1162
11,2,57,1,1,6,5,6,942
11,2,58,-1,1,2,2,2,658
11,2,59,1,0,5,0,7,327
11,2,60,-1,7,7,6,7,4087
11,2,61,1,5,6,6,6,2998
11,2,62,-1,4,7,4,3,2531
11,2,63,1,1,7,1,3,971
11,2,64,-1,2,2,1,2,1162
11,2,65,1,0,2,0,5,133
11,2,66,-1,1,2,0,2,642
11,2,67,1,6,6,4,6,3494
11,2,68,-1,6,0,6,5,3125
11,2,69,1,0,7,1,7,463
11,2,70,-1,4,3,7,3,2299
11,2,71,1,4,6,7,6,2494
11,2,72,-1,7,3,7,5,3837
11,2,73,1,1,0,0,0,512
11,2,74,-1,6,5,6,4,3444
11,2,75,1,0,0,1,0,8
11,2,76,-1,7,1,3,1,3673
11,2,77,1,1,3,1,6,718
11,2,78,-1,3,1,4,1,1633
11,2,79,1,0,5,1,5,333
11,2,80,-1,7,2,7,4,3772
11,2,81,1,7,6,6,6,4022
11,2,82,-1,7,0,7,2,3642
11,2,83,1,1,5,2,5,853
11,2,84,-1,7,2,6,2,3762
11,2,85,1,1,0,0,0,512
11,2,86,-1,6,4,3,4,3356
11,2,87,1,1,1,1,4,588
11,2,88,-1,3,4,2,4,1812
11,2,89,1,0,0,1,0,8
11,2,90,-1,7,4,4,4,3876
11,2,91,1,1,0,0,0,512
11,2,92,-1,7,5,4,5,3941
11,2,93,1,0,0,0,1,1
11,2,94,-1,6,2,6,5,3253
11,2,95,1,0,1,1,1,73
11,2,96,-1,4,0,6,0,2096
11,2,97,1,1,1,0,1,577
11,2,98,-1,4,4,4,2,2338
11,2,99,1,0,1,1,1,73
11,2,100,-1,4,1,4,0,2144
11,2,101,1,1,1,0,1,577
11,2,102,-1,4,2,6,2,2226
11,2,103,1,0,1,1,1,73
11,2,104,-1,2,4,3,4,1308
11,2,105,1,1,1,0,1,577
11,2,106,-1,3,4,3,6,1822
11,2,107,1,0,1,1,1,73
11,2,108,-1,6,5,6,6,3446
11,2,109,1,1,1,5,1,617
11,2,110,-1,6,6,6,5,3509
11,2,111,1,1,4,0,4,772
11,2,112,-1,3,6,3,2,1946
11,2,113,1,0,4,1,4,268
11,2,114,-1,4,5,4,7,2407
11,2,115,1,1,4,0,4,772
11,2,116,-1,6,0,7,0,3128
11,2,117,1,1,6,5,6,942
11,2,118,-1,6,5,6,3,3443
11,2,119,1,5,6,2,6,2966
11,2,120,-1,3,2,2,2,1682
11,2,121,1,0,4,6,4,308
11,2,122,-1,2,2,1,2,1162
11,2,123,1,2,6,1,6,1422
11,2,124,-1,1,2,2,2,658
11,2,125,1,5,1,3,1,2649
11,2,126,-1,2,2,2,0,1168
11,2,127,1,6,4,3,4,3356
11,2,128,-1,2,0,1,0,1032
11,2,129,1,3,1,0,1,1601
11,2,130,-1,1,0,0,0,512
11,2,131,1,3,4,5,4,1836
11,2,132,-1,0,0,1,0,8
11,2,133,1,0,1,0,3,67
11,2,134,-1,1,0,2,0,528
11,2,135,1,5,4,2,4,2836
11,2,136,-1,2,0,1,0,1032
11,2,137,1,1,6,2,6,918
11,2,138,-1,1,0,0,0,512
11,2,139,1,2,4,2,2,1298
11,2,140,-1,4,0,4,6,2086
11,2,141,1,2,6,3,6,1438
11,2,142,-1,0,0,1,0,8
11,2,143,1,2,5,3,5,1373
11,2,144,-1,1,0,0,0,512
11,2,145,1,3,5,6,5,1909
11,2,146,-1,4,6,5,6,2478
11,2,147,1,3,6,3,4,1948
11,2,148,-1,0,0,1,0,8
11,2,149,1,3,4,0,4,1796
11,2,150,-1,1,0,2,0,528
11,2,151,1,1,7,1,6,974
11,2,152,-1,2,0,1,0,1032
11,2,153,1,0,4,1,4,268
11,2,154,-1,1,0,2,0,528
11,2,155,1,0,3,1,3,203
11,2,156,-1,2,0,3,0,1048
11,2,157,1,2,2,4,2,1186
11,2,158,-1,3,0,2,0,1552
11,2,159,1,1,6,2,6,918
11,2,160,-1,2,0,1,0,1032
11,2,161,1,4,2,4,5,2213
11,2,162,-1,1,0,2,0,528
11,2,163,1,1,3,0,3,707
11,2,164,-1,2,0,1,0,1032
11,2,165,1,0,3,0,5,197
11,2,166,-1,1,0,2,0,528
11,2,167,1,0,5,0,1,321
11,2,168,-1,2,0,1,0,1032
11,2,169,1,1,4,3,4,796
11,2,170,-1,1,0,2,0,528
11,2,171,1,0,1,0,6,70
11,2,172,-1,2,0,1,0,1032
11,2,173,1,4,5,5,5,2413
11,2,174,-1,1,0,2,0,528
11,2,175,1,6,5,6,4,3444
11,2,176,-1,2,0,1,0,1032
11,3,1,1,0,6,2,6,406
11,3,2,-1,7,5,3,5,3933
11,3,3,1,0,3,3,3,219
11,3,4,-1,3,5,2,5,1877
11,3,5,1,0,0,1,0,8
11,3,6,-1,2,5,1,5,1357
11,3,7,1,0,1,1,1,73
11,3,8,-1,7,3,6,3,3827
11,3,9,1,2,6,3,6,1438
11,3,10,-1,1,5,2,5,853
11,3,11,1,0,2,0,1,129
11,3,12,-1,2,5,3,5,1373
11,3,13,1,0,1,0,0,64
11,3,14,-1,6,3,6,2,3314
11,3,15,1,0,4,1,4,268
11,3,16,-1,7,4,7,5,3901
11,3,17,1,0,0,0,1,1
11,3,18,-1,6,2,6,0,3248
11,3,19,1,0,1,0,0,64
11,3,20,-1,3,5,6,5,1909
11,3,21,1,0,0,0,1,1
11,3,22,-1,6,5,4,5,3429
11,3,23,1,0,1,0,2,66
11,3,24,-1,7,7,6,7,4087
11,3,25,1,0,2,0,1,129
11,3,26,-1,6,7,3,7,3551
11,3,27,1,0,1,0,0,64
11,3,28,-1,4,5,4,0,2400
11,3,29,1,3,3,3,4,1756
11,3,30,-1,7,5,4,5,3941
11,3,31,1,0,0,0,1,1
11,3,32,-1,4,0,3,0,2072
11,3,33,1,1,4,2,4,788
11,3,34,-1,3,0,2,0,1552
11,3,35,1,2,4,2,2,1298
11,3,36,-1,2,0,3,0,1048
11,3,37,1,0,1,0,2,66
11,3,38,-1,3,0,2,0,1552
11,3,39,1,0,5,0,6,326
11,3,40,-1,2,0,3,0,1048
11,3,41,1,1,1,1,7,591
11,3,42,-1,3,0,2,0,1552
11,3,43,1,2,2,4,2,1186
11,3,44,-1,2,0,3,0,1048
11,3,45,1,0,6,5,6,430
11,3,46,-1,3,0,2,0,1552
11,3,47,1,1,0,1,6,526
11,3,48,-1,2,0,1,0,1032
11,3,49,1,1,6,1,4,908
11,3,50,-1,3,7,3,5,2013
11,3,51,1,5,6,2,6,2966
11,3,52,-1,1,0,0,0,512
11,3,53,1,1,7,1,6,974
11,3,54,-1,0,0,1,0,8
11,3,55,1,4,2,5,2,2218
11,3,56,-1,1,0,0,0,512
11,3,57,1,2,6,3,6,1438
11,3,58,-1,0,0,1,0,8
11,3,59,1,3,6,3,7,1951
11,3,60,-1,7,6,6,6,4022
11,3,61,1,5,2,3,2,2714
11,3,62,-1,1,0,2,0,528
11,3,63,1,1,4,3,4,796
11,3,64,-1,2,0,3,0,1048
11,3,65,1,0,2,0,1,129
11,3,66,-1,3,0,2,0,1552
11,3,67,1,3,2,4,2,1698
11,3,68,-1,2,0,1,0,1032
11,3,69,1,3,4,3,5,1821
11,3,70,-1,6,6,4,6,3494
11,3,71,1,4,2,0,2,2178
11,3,72,-1,4,5,4,0,2400
11,3,73,1,3,5,1,5,1869
11,3,74,-1,1,0,0,0,512
11,3,75,1,3,7,3,3,2011
11,3,76,-1,4,6,4,3,2467
11,3,77,1,0,7,0,5,453
11,3,78,-1,6,0,6,1,3121
11,3,79,1,1,6,5,6,942
11,3,80,-1,0,0,1,0,8
11,3,81,1,0,2,0,3,131
11,3,82,-1,1,0,0,0,512
11,3,83,1,5,6,5,1,2985
11,3,84,-1,0,0,1,0,8
11,3,85,1,1,5,1,4,844
11,3,86,-1,4,0,5,0,2088
11,3,87,1,0,3,0,4,196
11,3,88,-1,1,0,0,0,512
11,3,89,1,0,5,0,7,327
11,3,90,-1,0,0,1,0,8
11,3,91,1,0,1,4,1,97
11,3,92,-1,1,0,0,0,512
11,3,93,1,0,7,6,7,503
11,3,94,-1,0,0,1,0,8
11,3,95,1,1,4,1,3,779
11,3,96,-1,1,0,0,0,512
11,3,97,1,0,4,0,2,258
11,3,98,-1,0,0,1,0,8
11,3,99,1,0,2,0,1,129
11,3,100,-1,1,0,0,0,512
11,3,101,1,4,1,2,1,2129
11,3,102,-1,0,0,1,0,8
11,3,103,1,0,1,0,3,67
11,3,104,-1,1,0,0,0,512
11,3,105,1,6,7,5,7,3567
11,3,106,-1,0,0,1,0,8
11,3,107,1,2,1,2,7,1111
11,3,108,-1,1,0,0,0,512
11,3,109,1,2,7,2,1,1489
11,3,110,-1,0,0,1,0,8
11,3,111,1,5,7,5,4,3052
11,4,1,1,0,6,2,6,406
11,4,2,-1,7,0,6,0,3632
11,4,3,1,0,3,3,3,219
11,4,4,-1,7,2,3,2,3738
11,4,5,1,0,0,1,0,8
11,4,6,-1,7,6,6,6,4022
11,4,7,1,0,1,1,1,73
11,4,8,-1,7,7,5,7,4079
11,4,9,1,2,6,3,6,1438
11,4,10,-1,5,7,2,7,3031
11,4,11,1,0,2,0,1,129
11,4,12,-1,2,7,2,3,1491
11,4,13,1,0,1,0,0,64
11,4,14,-1,7,3,3,3,3803
11,4,15,1,0,0,0,1,1
11,4,16,-1,6,0,6,1,3121
11,4,17,1,0,1,0,0,64
11,4,18,-1,6,6,6,4,3508
11,4,19,1,0,0,0,1,1
11,4,20,-1,6,1,6,3,3187
11,4,21,1,0,1,0,0,64
11,4,22,-1,6,3,4,3,3299
11,4,23,1,0,0,0,1,1
11,4,24,-1,4,3,6,3,2291
11,4,25,1,0,1,0,0,64
11,4,26,-1,7,5,3,5,3933
11,4,27,1,0,0,0,1,1
11,4,28,-1,2,3,1,3,1227
11,4,29,1,0,1,0,0,64
11,4,30,-1,1,3,2,3,723
11,4,31,1,0,0,0,1,1
11,4,32,-1,3,2,2,2,1682
11,4,33,1,0,1,0,0,64
11,4,34,-1,2,2,1,2,1162
11,4,35,1,0,0,0,1,1
11,4,36,-1,7,4,7,2,3898
11,4,37,1,0,1,0,0,64
11,4,38,-1,6,4,6,7,3383
11,4,39,1,0,0,0,1,1
11,4,40,-1,6,3,6,1,3313
11,4,41,1,0,1,0,0,64
11,4,42,-1,6,1,4,1,3169
11,4,43,1,0,0,0,1,1
11,4,44,-1,7,2,7,4,3772
11,4,45,1,0,1,0,0,64
11,4,46,-1,7,1,6,1,3697
11,4,47,1,0,0,0,1,1
11,4,48,-1,1,2,2,2,658
11,4,49,1,0,1,0,0,64
11,4,50,-1,7,4,4,4,3876
11,4,51,1,0,0,0,1,1
11,4,52,-1,6,1,7,1,3193
11,4,53,1,0,1,0,0,64
11,4,54,-1,3,3,3,4,1756
11,4,55,1,0,0,0,1,1
11,4,56,-1,7,1,7,5,3709
11,4,57,1,0,1,0,0,64
11,4,58,-1,7,5,7,6,3966
11,4,59,1,0,0,0,1,1
11,4,60,-1,2,3,5,3,1259
11,4,61,1,0,7,3,7,479
11,4,62,-1,2,2,1,2,1162
11,5,1,1,0,6,2,6,406
11,5,2,-1,7,2,5,2,3754
11,5,3,1,0,3,3,3,219
11,5,4,-1,7,4,2,4,3860
11,5,5,1,0,0,1,0,8
11,5,6,-1,5,2,5,4,2732
11,5,7,1,2,6,3,6,1438
11,5,8,-1,5,4,5,2,2858
11,5,9,1,0,1,0,0,64
11,5,10,-1,7,6,6,6,4022
11,5,11,1,3,3,3,4,1756
11,5,12,-1,5,2,4,2,2722
11,5,13,1,0,2,0,1,129
11,5,14,-1,4,2,3,2,2202
11,5,15,1,0,4,1,4,268
11,5,16,-1,7,3,5,3,3819
11,5,17,1,3,6,3,7,1951
11,5,18,-1,7,5,7,2,3962
11,5,19,1,0,1,1,1,73
11,5,20,-1,7,2,5,2,3754
11,5,21,1,0,0,0,1,1
11,5,22,-1,6,6,6,3,3507
11,5,23,1,0,1,0,0,64
11,5,24,-1,7,1,7,4,3708
11,5,25,1,0,0,0,1,1
11,5,26,-1,6,3,6,2,3314
11,5,27,1,0,1,0,0,64
11,5,28,-1,5,2,4,2,2722
11,5,29,1,0,0,0,1,1
11,5,30,-1,7,0,7,2,3642
11,5,31,1,0,1,0,0,64
11,5,32,-1,4,2,4,5,2213
11,5,33,1,0,0,0,1,1
11,5,34,-1,4,5,3,5,2397
11,5,35,1,0,1,0,0,64
11,5,36,-1,7,7,6,7,4087
11,5,37,1,0,0,0,1,1
11,5,38,-1,3,5,2,5,1877
11,5,39,1,0,1,0,0,64
11,5,40,-1,6,7,6,5,3573
11,5,41,1,0,0,0,1,1
11,5,42,-1,3,2,2,2,1682
11,5,43,1,0,1,0,0,64
11,5,44,-1,6,2,3,2,3226
11,5,45,1,0,0,0,1,1
11,5,46,-1,6,5,6,7,3447
11,5,47,1,0,1,0,0,64
11,5,48,-1,2,5,2,3,1363
11,5,49,1,0,0,0,1,1
11,5,50,-1,6,7,6,4,3572
11,5,51,1,0,1,0,2,66
11,5,52,-1,6,4,6,7,3383
11,5,53,1,0,2,0,1,129
11,5,54,-1,5,3,4,3,2787
11,5,55,1,0,1,0,0,64
11,5,56,-1,4,3,4,6,2278
11,5,57,1,0,0,0,1,1
11,5,58,-1,4,6,3,6,2462
11,5,59,1,0,1,0,2,66
11,5,60,-1,7,4,6,4,3892
11,5,61,1,0,2,0,1,129
11,5,62,-1,2,2,1,2,1162
11,5,63,1,0,1,0,0,64
11,5,64,-1,2,3,3,3,1243
11,5,65,1,0,0,0,1,1
11,5,66,-1,3,2,4,2,1698
11,5,67,1,0,1,0,0,64
11,5,68,-1,4,2,2,2,2194
11,5,69,1,0,0,0,1,1
11,5,70,-1,3,6,0,6,1926
11,5,71,1,0,1,0,0,64
11,5,72,-1,6,7,6,5,3573
11,5,73,1,0,0,0,1,1
11,5,74,-1,7,2,7,7,3775
11,5,75,1,0,1,0,0,64
11,5,76,-1,3,3,3,1,1753
11,5,77,1,0,0,0,1,1
11,5,78,-1,7,7,5,7,4079
11,5,79,1,0,1,0,0,64
11,5,80,-1,3,1,3,6,1630
11,5,81,1,0,0,0,1,1
11,5,82,-1,3,6,2,6,1942
11,5,83,1,0,1,0,0,64
11,5,84,-1,2,2,6,2,1202
11,5,85,1,0,0,0,1,1
11,5,86,-1,6,5,6,7,3447
11,5,87,1,0,1,0,0,64
11,5,88,-1,2,6,1,6,1422
11,5,89,1,0,0,0,1,1
11,5,90,-1,5,7,5,4,3052
11,5,91,1,0,1,0,0,64
11,5,92,-1,1,6,1,4,908
11,5,93,1,0,0,0,1,1
11,5,94,-1,1,4,1,5,781
11,5,95,1,0,1,0,0,64
11,5,96,-1,6,4,6,6,3382
11,5,97,1,0,0,0,1,1
11,5,98,-1,5,4,7,4,2876
11,5,99,1,0,1,0,0,64
11,5,100,-1,7,4,6,4,3892
11,5,101,1,0,0,0,1,1
11,5,102,-1,1,2,5,2,682
11,5,103,1,0,1,0,0,64
11,5,104,-1,5,2,5,6,2734
11,5,105,1,0,0,0,1,1
11,5,106,-1,6,6,6,5,3509
11,5,107,1,0,1,0,0,64
11,5,108,-1,6,2,4,2,3234
11,5,109,1,0,0,0,1,1
11,5,110,-1,4,2,3,2,2202
11,5,111,1,0,1,0,0,64
11,5,112,-1,5,6,1,6,2958
11,5,113,1,0,0,0,1,1
11,5,114,-1,1,6,5,6,942
11,5,115,1,0,1,0,0,64
11,5,116,-1,5,6,1,6,2958
11,5,117,1,0,0,0,1,1
11,5,118,-1,1,6,0,6,902
11,5,119,1,0,1,0,0,64
11,5,120,-1,6,4,2,4,3348
11,5,121,1,0,0,0,1,1
11,5,122,-1,1,5,1,7,847
11,5,123,1,0,1,0,0,64
11,5,124,-1,6,5,6,4,3444
11,5,125,1,0,0,0,1,1
11,5,126,-1,1,7,2,7,983
11,5,127,1,0,1,0,0,64
11,5,128,-1,2,4,4,4,1316
11,5,129,1,0,0,0,1,1
11,5,130,-1,6,4,7,4,3388
11,5,131,1,0,1,0,0,64
11,5,132,-1,3,2,1,2,1674
11,5,133,1,0,0,0,1,1
11,5,134,-1,7,4,7,7,3903
11,5,135,1,0,1,0,0,64
11,5,136,-1,1,2,0,2,642
11,5,137,1,0,0,0,1,1
11,5,138,-1,7,7,7,6,4094
11,5,139,1,0,1,0,0,64
11,5,140,-1,7,6,7,5,4029
11,5,141,1,0,0,0,1,1
11,5,142,-1,2,7,1,7,1487
11,5,143,1,0,1,0,0,64
11,5,144,-1,1,7,2,7,983
11,5,145,1,0,0,0,1,1
11,5,146,-1,2,7,1,7,1487
11,5,147,1,0,1,0,0,64
11,5,148,-1,7,5,6,5,3957
11,5,149,1,0,0,0,1,1
