iteration,game_number,move_number,player,from_row,from_col,to_row,to_col,action_id
16,3,61,1,0,2,1,2,138
16,3,62,-1,6,2,6,3,3251
16,3,63,1,6,7,1,7,3535
16,3,64,-1,5,4,5,3,2859
16,3,65,1,1,7,1,6,974
16,3,66,-1,5,3,2,3,2771
16,3,67,1,1,6,3,6,926
16,3,68,-1,5,5,2,5,2901
16,3,69,1,3,6,3,7,1951
16,3,70,-1,6,5,6,6,3446
16,3,71,1,1,1,0,1,577
16,3,72,-1,6,3,6,1,3313
16,3,73,1,0,1,1,1,73
16,3,74,-1,6,6,6,3,3507
16,3,75,1,1,1,0,1,577
16,3,76,-1,2,5,3,5,1373
16,3,77,1,0,1,1,1,73
16,3,78,-1,6,3,4,3,3299
16,3,79,1,1,1,0,1,577
16,3,80,-1,6,1,6,5,3189
16,3,81,1,1,2,0,2,642
16,3,82,-1,4,3,6,3,2291
16,3,83,1,0,1,1,1,73
16,3,84,-1,6,3,6,4,3316
16,3,85,1,0,2,1,2,138
16,3,86,-1,6,5,6,6,3446
16,4,1,1,0,6,2,6,406
16,4,2,-1,7,3,5,3,3819
16,4,3,1,0,3,3,3,219
16,4,4,-1,5,3,5,6,2798
16,4,5,1,0,4,1,4,268
16,4,6,-1,7,2,2,2,3730
16,4,7,1,3,3,3,4,1756
16,4,8,-1,7,4,7,2,3898
16,4,9,1,0,0,5,0,40
16,4,10,-1,5,6,5,5,2989
16,4,11,1,0,1,1,1,73
16,4,12,-1,2,2,1,2,1162
16,4,13,1,2,6,1,6,1422
16,4,14,-1,7,7,6,7,4087
16,4,15,1,0,2,1,2,138
16,4,16,-1,7,6,6,6,4022
16,4,17,1,0,5,1,5,333
16,4,18,-1,5,5,2,5,2901
16,4,19,1,0,7,1,7,463
16,4,20,-1,6,6,7,6,3518
16,4,21,1,1,1,0,1,577
16,4,22,-1,2,5,6,5,1397
16,4,23,1,0,1,1,1,73
16,4,24,-1,6,5,6,3,3443
16,4,25,1,3,4,3,6,1822
16,4,26,-1,6,7,6,4,3572
16,4,27,1,1,4,1,3,779
16,4,28,-1,7,2,5,2,3754
16,4,29,1,1,1,0,1,577
16,4,30,-1,5,2,5,5,2733
16,4,31,1,0,1,1,1,73
16,4,32,-1,6,4,5,4,3372
16,4,33,1,1,5,1,4,844
16,4,34,-1,6,3,6,1,3313
16,4,35,1,1,1,0,1,577
16,4,36,-1,5,4,4,4,2852
16,4,37,1,0,1,1,1,73
16,4,38,-1,5,5,3,5,2909
16,4,39,1,1,1,0,1,577
16,4,40,-1,7,1,7,3,3707
16,4,41,1,0,1,1,1,73
16,4,42,-1,7,3,6,3,3827
16,4,43,1,1,1,0,1,577
16,4,44,-1,4,4,3,4,2332
16,4,45,1,0,1,1,1,73
16,4,46,-1,6,3,6,2,3314
16,4,47,1,1,1,0,1,577
16,4,48,-1,6,2,7,2,3258
16,4,49,1,0,1,1,1,73
16,4,50,-1,7,2,6,2,3762
16,4,51,1,1,1,0,1,577
16,4,52,-1,7,5,6,5,3957
16,4,53,1,0,1,1,1,73
16,4,54,-1,6,2,5,2,3242
16,4,55,1,1,1,0,1,577
16,4,56,-1,6,5,6,7,3447
16,4,57,1,0,1,1,1,73
16,4,58,-1,7,6,6,6,4022
16,4,59,1,3,6,3,7,1951
16,4,60,-1,5,2,3,2,2714
16,4,61,1,1,1,0,1,577
16,4,62,-1,3,2,5,2,1706
16,4,63,1,1,3,3,3,731
16,4,64,-1,6,6,7,6,3518
16,4,65,1,0,1,1,1,73
16,4,66,-1,6,7,6,2,3570
16,4,67,1,3,3,3,1,1753
16,4,68,-1,7,0,7,2,3642
16,4,69,1,1,1,0,1,577
16,4,70,-1,7,6,2,6,3990
16,4,71,1,0,1,1,1,73
16,4,72,-1,5,2,3,2,2714
16,4,73,1,1,1,0,1,577
16,4,74,-1,3,2,3,5,1693
16,4,75,1,0,1,1,1,73
16,4,76,-1,2,6,2,5,1429
16,4,77,1,1,1,0,1,577
16,4,78,-1,6,2,4,2,3234
16,4,79,1,0,1,1,1,73
16,4,80,-1,6,1,6,5,3189
16,4,81,1,1,1,0,1,577
16,4,82,-1,4,2,6,2,2226
16,4,83,1,0,1,1,1,73
16,4,84,-1,6,5,6,3,3443
16,4,85,1,1,1,0,1,577
16,4,86,-1,6,3,1,3,3275
16,4,87,1,0,1,1,1,73
16,4,88,-1,7,2,7,0,3768
16,4,89,1,1,1,0,1,577
16,4,90,-1,2,5,2,6,1366
16,4,91,1,0,1,1,1,73
16,4,92,-1,3,5,3,6,1886
16,4,93,1,1,2,1,3,651
16,4,94,-1,6,2,6,3,3251
16,4,95,1,1,1,0,1,577
16,4,96,-1,7,0,6,0,3632
16,4,97,1,0,1,1,1,73
16,4,98,-1,2,6,2,2,1426
16,4,99,1,1,1,0,1,577
16,4,100,-1,2,2,4,2,1186
16,4,101,1,0,1,1,1,73
16,4,102,-1,6,0,6,2,3122
16,4,103,1,1,1,0,1,577
16,4,104,-1,4,2,1,2,2186
16,4,105,1,0,1,1,1,73
16,4,106,-1,6,2,7,2,3258
16,4,107,1,1,1,0,1,577
16,4,108,-1,6,3,6,4,3316
16,4,109,1,0,1,1,1,73
16,4,110,-1,7,2,7,0,3768
16,4,111,1,1,1,0,1,577
16,4,112,-1,6,4,7,4,3388
16,4,113,1,0,1,1,1,73
16,4,114,-1,3,6,4,6,1958
16,4,115,1,1,1,0,1,577
16,4,116,-1,7,4,2,4,3860
16,4,117,1,0,1,1,1,73
16,4,118,-1,7,0,7,7,3647
16,4,119,1,1,1,0,1,577
16,4,120,-1,4,6,6,6,2486
16,4,121,1,3,1,2,1,1617
16,4,122,-1,6,6,6,2,3506
16,4,123,1,0,1,1,1,73
16,4,124,-1,7,7,5,7,4079
16,4,125,1,1,1,0,1,577
16,4,126,-1,2,4,2,3,1299
16,4,127,1,0,1,1,1,73
16,4,128,-1,2,3,2,2,1234
16,4,129,1,1,1,0,1,577
16,4,130,-1,6,2,6,1,3249
16,4,131,1,0,1,1,1,73
16,4,132,-1,6,1,4,1,3169
16,4,133,1,1,1,0,1,577
16,4,134,-1,5,7,5,2,3050
16,4,135,1,0,1,1,1,73
16,4,136,-1,2,2,0,2,1154
16,4,137,1,1,1,0,1,577
16,4,138,-1,5,2,5,4,2732
16,4,139,1,0,1,1,1,73
16,4,140,-1,0,2,0,6,134
16,4,141,1,1,1,0,1,577
16,4,142,-1,4,1,6,1,2161
16,4,143,1,0,1,1,1,73
16,4,144,-1,6,1,5,1,3177
16,4,145,1,1,1,0,1,577
16,4,146,-1,5,1,6,1,2673
16,4,147,1,0,1,1,1,73
16,4,148,-1,5,4,5,5,2861
16,4,149,1,1,1,0,1,577
16,4,150,-1,5,5,3,5,2909
16,4,151,1,0,1,1,1,73
16,4,152,-1,6,1,4,1,3169
16,4,153,1,1,1,0,1,577
16,4,154,-1,3,5,6,5,1909
16,4,155,1,0,1,1,1,73
16,5,1,1,0,6,2,6,406
16,5,2,-1,7,0,3,0,3608
16,5,3,1,0,3,3,3,219
16,5,4,-1,7,5,3,5,3933
16,5,5,1,0,0,1,0,8
16,5,6,-1,3,5,7,5,1917
16,5,7,1,0,1,1,1,73
16,5,8,-1,3,0,4,0,1568
16,5,9,1,2,6,3,6,1438
16,5,10,-1,7,4,1,4,3852
16,5,11,1,0,7,1,7,463
16,5,12,-1,7,5,3,5,3933
16,5,13,1,0,2,0,1,129
16,5,14,-1,3,5,7,5,1917
16,5,15,1,0,1,0,0,64
16,5,16,-1,7,2,2,2,3730
16,5,17,1,0,0,0,1,1
16,5,18,-1,7,7,6,7,4087
16,5,19,1,0,1,0,0,64
16,5,20,-1,2,2,2,0,1168
16,5,21,1,0,0,0,1,1
16,5,22,-1,7,3,3,3,3803
16,5,23,1,0,1,0,0,64
16,5,24,-1,2,0,3,0,1048
16,5,25,1,0,0,0,1,1
16,5,26,-1,6,7,6,2,3570
16,5,27,1,0,1,0,0,64
16,5,28,-1,4,0,6,0,2096
16,5,29,1,0,0,0,1,1
16,5,30,-1,3,3,3,2,1754
16,5,31,1,0,1,0,0,64
16,5,32,-1,7,5,6,5,3957
16,5,33,1,0,0,0,1,1
16,5,34,-1,6,5,1,5,3405
16,5,35,1,0,1,0,0,64
16,5,36,-1,7,1,7,3,3707
16,5,37,1,0,0,0,1,1
16,5,38,-1,7,6,6,6,4022
16,5,39,1,0,1,0,0,64
16,5,40,-1,3,2,1,2,1674
16,5,41,1,0,0,0,1,1
16,5,42,-1,7,3,7,6,3838
16,5,43,1,0,1,0,0,64
16,5,44,-1,7,6,7,7,4031
16,5,45,1,0,0,0,1,1
16,5,46,-1,6,2,4,2,3234
16,5,47,1,0,1,0,0,64
16,5,48,-1,6,6,6,4,3508
16,5,49,1,0,0,0,1,1
16,5,50,-1,3,0,3,3,1563
16,5,51,1,0,1,0,0,64
16,5,52,-1,4,2,2,2,2194
16,5,53,1,0,0,0,1,1
16,5,54,-1,3,3,7,3,1787
16,5,55,1,0,1,0,0,64
16,5,56,-1,6,0,7,0,3128
16,5,57,1,0,0,0,1,1
16,5,58,-1,2,2,6,2,1202
16,5,59,1,0,1,0,0,64
16,5,60,-1,6,4,3,4,3356
16,5,61,1,0,0,0,1,1
16,6,1,1,0,6,2,6,406
16,6,2,-1,7,6,6,6,4022
16,6,3,1,0,3,3,3,219
16,6,4,-1,7,5,3,5,3933
16,6,5,1,0,0,1,0,8
16,6,6,-1,3,5,2,5,1877
16,6,7,1,2,6,3,6,1438
16,6,8,-1,7,4,5,4,3884
16,6,9,1,3,3,3,4,1756
16,6,10,-1,7,7,5,7,4079
16,6,11,1,0,1,1,1,73
16,6,12,-1,5,4,5,2,2858
16,6,13,1,0,2,0,1,129
16,6,14,-1,5,2,6,2,2738
16,6,15,1,0,1,0,0,64
16,6,16,-1,7,1,6,1,3697
16,6,17,1,0,0,0,1,1
16,6,18,-1,2,5,6,5,1397
16,6,19,1,0,1,0,0,64
16,6,20,-1,6,1,4,1,3169
16,6,21,1,0,0,0,1,1
16,6,22,-1,7,3,7,6,3838
16,6,23,1,0,1,0,0,64
16,6,24,-1,5,7,5,5,3053
16,6,25,1,0,0,0,1,1
16,6,26,-1,4,1,4,0,2144
16,6,27,1,0,1,0,0,64
16,6,28,-1,5,5,5,4,2924
16,6,29,1,0,0,0,1,1
16,6,30,-1,6,5,6,4,3444
16,6,31,1,0,1,0,0,64
16,6,32,-1,4,0,3,0,2072
16,6,33,1,0,0,0,1,1
16,6,34,-1,6,6,4,6,3494
16,6,35,1,0,1,0,0,64
16,6,36,-1,6,2,4,2,3234
16,6,37,1,0,0,0,1,1
16,6,38,-1,6,4,6,6,3382
16,6,39,1,0,1,0,0,64
16,6,40,-1,6,6,6,2,3506
16,6,41,1,0,0,0,1,1
16,6,42,-1,4,2,4,3,2211
16,6,43,1,0,1,0,0,64
16,6,44,-1,6,2,6,4,3252
16,6,45,1,0,0,0,1,1
16,6,46,-1,6,4,6,3,3379
16,6,47,1,0,1,0,0,64
16,6,48,-1,6,3,6,7,3319
16,6,49,1,0,0,0,1,1
16,6,50,-1,3,0,2,0,1552
16,7,1,1,0,6,2,6,406
16,7,2,-1,7,2,2,2,3730
16,7,3,1,0,0,1,0,8
16,7,4,-1,7,5,3,5,3933
16,7,5,1,2,6,3,6,1438
16,7,6,-1,7,6,5,6,4014
16,7,7,1,0,1,1,1,73
16,7,8,-1,7,4,1,4,3852
16,7,9,1,0,7,1,7,463
16,7,10,-1,7,3,7,2,3834
16,7,11,1,0,2,1,2,138
16,7,12,-1,2,2,3,2,1178
16,7,13,1,0,3,3,3,219
16,7,14,-1,7,2,6,2,3762
16,7,15,1,0,4,1,4,268
16,7,16,-1,6,2,5,2,3242
16,7,17,1,0,5,1,5,333
16,7,18,-1,7,1,3,1,3673
16,7,19,1,3,6,3,7,1951
16,7,20,-1,7,0,3,0,3608
16,7,21,1,3,3,3,4,1756
16,7,22,-1,5,6,5,7,2991
16,7,23,1,1,0,0,0,512
16,7,24,-1,5,2,5,5,2733
16,7,25,1,0,0,1,0,8
16,7,26,-1,3,1,4,1,1633
16,7,27,1,1,0,0,0,512
16,7,28,-1,7,7,7,0,4088
16,7,29,1,0,0,1,0,8
16,7,30,-1,3,2,2,2,1682
16,7,31,1,3,4,3,6,1822
16,7,32,-1,4,1,4,5,2149
16,7,33,1,1,5,2,5,853
16,7,34,-1,2,2,3,2,1178
16,7,35,1,1,0,0,0,512
16,7,36,-1,5,5,5,1,2921
16,7,37,1,0,0,1,0,8
16,7,38,-1,3,0,2,0,1552
16,7,39,1,1,0,0,0,512
16,7,40,-1,2,0,1,0,1032
16,7,41,1,0,0,0,1,1
16,7,42,-1,7,0,7,4,3644
16,7,43,1,0,1,0,0,64
16,7,44,-1,7,4,7,1,3897
16,7,45,1,1,2,1,3,651
16,7,46,-1,5,1,5,0,2664
16,7,47,1,3,6,5,6,1966
16,7,48,-1,3,2,0,2,1666
16,7,49,1,0,0,0,1,1
16,7,50,-1,0,2,0,6,134
16,7,51,1,0,1,0,0,64
16,7,52,-1,0,6,1,6,398
16,7,53,1,5,6,5,4,2988
16,7,54,-1,1,6,0,6,902
16,7,55,1,1,7,0,7,967
16,7,56,-1,5,7,7,7,3071
16,7,57,1,0,7,0,6,454
16,7,58,-1,7,1,7,5,3709
16,7,59,1,5,4,4,4,2852
16,7,60,-1,7,7,7,6,4094
16,7,61,1,0,6,1,6,398
16,7,62,-1,7,6,5,6,4014
16,7,63,1,0,0,0,1,1
16,7,64,-1,4,5,3,5,2397
16,7,65,1,0,1,1,1,73
16,7,66,-1,5,6,3,6,2974
16,7,67,1,4,4,3,4,2332
16,7,68,-1,7,5,7,2,3962
16,7,69,1,3,4,3,6,1822
16,7,70,-1,7,2,2,2,3730
16,7,71,1,1,1,0,1,577
16,7,72,-1,5,0,2,0,2576
16,7,73,1,0,1,1,1,73
16,7,74,-1,2,2,1,2,1162
16,7,75,1,1,6,0,6,902
16,7,76,-1,1,2,1,3,651
16,7,77,1,0,6,1,6,398
16,7,78,-1,1,3,0,3,707
16,7,79,1,1,6,0,6,902
16,7,80,-1,0,3,4,3,227
16,7,81,1,0,6,1,6,398
16,7,82,-1,2,0,3,0,1048
16,7,83,1,1,6,0,6,902
16,7,84,-1,4,3,4,4,2276
16,7,85,1,0,6,1,6,398
16,7,86,-1,4,4,5,4,2348
16,7,87,1,1,6,0,6,902
16,7,88,-1,5,4,5,3,2859
16,7,89,1,0,6,1,6,398
16,7,90,-1,5,3,5,6,2798
16,7,91,1,1,6,0,6,902
16,7,92,-1,1,0,0,0,512
16,7,93,1,3,6,3,4,1948
16,7,94,-1,3,0,3,1,1561
16,7,95,1,3,4,2,4,1812
16,7,96,-1,5,6,5,4,2988
16,7,97,1,2,4,3,4,1308
16,7,98,-1,5,4,5,0,2856
16,7,99,1,0,6,1,6,398
16,7,100,-1,0,0,0,2,2
16,7,101,1,1,6,0,6,902
16,7,102,-1,5,0,5,6,2606
16,7,103,1,3,4,3,6,1822
16,7,104,-1,5,6,5,5,2989
16,7,105,1,0,6,1,6,398
16,7,106,-1,0,2,0,5,133
16,7,107,1,1,6,1,4,908
16,7,108,-1,0,5,1,5,333
16,7,109,1,1,4,5,4,812
16,7,110,-1,1,5,3,5,861
16,7,111,1,3,6,5,6,1966
16,7,112,-1,3,1,3,0,1624
16,7,113,1,5,4,5,5,2861
16,7,114,-1,3,0,3,3,1563
16,7,115,1,3,7,1,7,1999
16,7,116,-1,3,3,5,3,1771
16,7,117,1,1,7,1,5,973
16,7,118,-1,5,3,4,3,2787
16,7,119,1,1,5,0,5,837
16,7,120,-1,4,3,5,3,2283
16,7,121,1,0,5,1,5,333
16,7,122,-1,5,3,2,3,2771
16,7,123,1,1,5,0,5,837
16,7,124,-1,2,3,1,3,1227
16,7,125,1,0,5,1,5,333
16,7,126,-1,1,3,5,3,747
16,7,127,1,1,5,0,5,837
16,7,128,-1,5,3,5,0,2792
16,7,129,1,0,5,1,5,333
16,7,130,-1,5,0,4,0,2592
16,7,131,1,1,5,0,5,837
16,7,132,-1,4,0,6,0,2096
16,7,133,1,0,5,1,5,333
16,7,134,-1,6,0,5,0,3112
16,7,135,1,1,5,0,5,837
16,7,136,-1,5,0,3,0,2584
16,7,137,1,0,5,1,5,333
16,7,138,-1,3,0,3,4,1564
16,7,139,1,1,5,0,5,837
16,7,140,-1,3,4,3,6,1822
16,7,141,1,0,5,1,5,333
16,7,142,-1,3,6,4,6,1958
16,7,143,1,1,5,0,5,837
16,7,144,-1,4,6,4,2,2466
16,7,145,1,0,5,1,5,333
16,7,146,-1,4,2,6,2,2226
16,7,147,1,1,5,0,5,837
16,7,148,-1,6,2,5,2,3242
16,7,149,1,0,5,1,5,333
16,7,150,-1,5,2,7,2,2746
16,7,151,1,1,5,0,5,837
16,7,152,-1,7,2,1,2,3722
16,7,153,1,0,5,1,5,333
16,7,154,-1,1,2,1,1,649
16,7,155,1,1,5,0,5,837
16,7,156,-1,1,1,4,1,609
16,7,157,1,0,5,1,5,333
16,7,158,-1,4,1,4,2,2146
16,7,159,1,1,5,0,5,837
16,7,160,-1,4,2,4,0,2208
16,7,161,1,0,5,1,5,333
16,7,162,-1,4,0,4,4,2084
16,7,163,1,1,5,0,5,837
16,7,164,-1,4,4,4,3,2339
16,7,165,1,0,5,1,5,333
16,7,166,-1,4,3,1,3,2251
